division_id,division_label,source_division_id,source_division_label,season_code,season_year,season_term,game_id,game_url,table_index,team_name,team_lineage_id,team_season_id,pts,reb,ast,stl,blk,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,tov,pf
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019S,2019,S,honey-badgers-vs-gawd-sham-gawds,https://tdlbasketball.com/event/honey-badgers-vs-gawd-sham-gawds/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2019S,60,32,12,4,3,26,59,0.441,5,20,0.25,3,6,0.5,12,14
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019S,2019,S,honey-badgers-vs-gawd-sham-gawds,https://tdlbasketball.com/event/honey-badgers-vs-gawd-sham-gawds/,2,Gawd Sham-Gawds,premier_wednesdays:gawd-sham-gawds,premier_wednesdays:gawd-sham-gawds:2019S,63,43,11,10,1,21,62,0.339,9,26,0.346,12,18,0.667,10,15
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2022W,2022,W,honey-badgers-vs-goodrun,https://tdlbasketball.com/event/honey-badgers-vs-goodrun/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2022W,71,47,22,5,4,26,66,0.394,12,38,0.316,7,9,0.778,12,10
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2022W,2022,W,honey-badgers-vs-goodrun,https://tdlbasketball.com/event/honey-badgers-vs-goodrun/,2,@GoodRun.app,premier_wednesdays:goodrun-app,premier_wednesdays:goodrun-app:2022W,46,43,13,5,1,20,79,0.253,5,38,0.132,1,7,0.143,7,10
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018SuP,2018,SUP,honey-badgers-vs-honey-badgers,https://tdlbasketball.com/event/honey-badgers-vs-honey-badgers/,1,Pacific,premier_wednesdays:pacific,premier_wednesdays:pacific:2018SuP,58,33,10,7,3,22,64,0.344,11,35,0.314,3,7,0.429,8,11
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018SuP,2018,SUP,honey-badgers-vs-honey-badgers,https://tdlbasketball.com/event/honey-badgers-vs-honey-badgers/,2,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2018SuP,60,33,15,7,2,20,58,0.345,11,31,0.355,9,11,0.818,8,8
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2024Su,2024,SU,honey-badgers-vs-hoya-redemption,https://tdlbasketball.com/event/honey-badgers-vs-hoya-redemption/,1,Honey Badgers,d2_thursdays:honey-badgers,d2_thursdays:honey-badgers:2024Su,101,37,32,14,11,39,71,0.549,18,34,0.529,5,10,0.5,12,5
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2024Su,2024,SU,honey-badgers-vs-hoya-redemption,https://tdlbasketball.com/event/honey-badgers-vs-hoya-redemption/,2,Hoya Redemption,d2_thursdays:hoya-redemption,d2_thursdays:hoya-redemption:2024Su,62,41,14,10,4,28,84,0.333,5,22,0.227,1,5,0.2,14,6
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2023W,2023,W,honey-badgers-vs-la-hoopers,https://tdlbasketball.com/event/honey-badgers-vs-la-hoopers/,1,Honey Badgers,d2_thursdays:honey-badgers,d2_thursdays:honey-badgers:2023W,69,39,19,7,3,25,61,0.41,8,25,0.32,11,25,0.44,15,8
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2023W,2023,W,honey-badgers-vs-la-hoopers,https://tdlbasketball.com/event/honey-badgers-vs-la-hoopers/,2,LA Hoopers,d2_thursdays:la-hoopers,d2_thursdays:la-hoopers:2023W,63,30,15,12,3,25,64,0.391,9,38,0.237,4,5,0.8,14,22
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019Su,2019,SU,honey-badgers-vs-mobadanga,https://tdlbasketball.com/event/honey-badgers-vs-mobadanga/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2019Su,66,38,21,7,4,22,64,0.344,16,39,0.41,6,7,0.857,9,3
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019Su,2019,SU,honey-badgers-vs-mobadanga,https://tdlbasketball.com/event/honey-badgers-vs-mobadanga/,2,Mobadanga,premier_wednesdays:mobadanga,premier_wednesdays:mobadanga:2019Su,56,36,13,8,1,20,60,0.333,11,35,0.314,5,8,0.625,10,5
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2026W,2026,W,honey-badgers-vs-new-gotham-2-2,https://tdlbasketball.com/event/honey-badgers-vs-new-gotham-2-2/,1,Honey Badgers,d2_thursdays:honey-badgers,d2_thursdays:honey-badgers:2026W,71,45,11,3,1,26,67,0.388,9,25,0.36,8,22,0.364,10,8
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2026W,2026,W,honey-badgers-vs-new-gotham-2-2,https://tdlbasketball.com/event/honey-badgers-vs-new-gotham-2-2/,2,New Gotham,d2_thursdays:new-gotham,d2_thursdays:new-gotham:2026W,106,40,22,10,5,38,79,0.481,22,45,0.489,8,9,0.889,5,13
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2024F,2024,F,honey-badgers-vs-ny-rockits-3,https://tdlbasketball.com/event/honey-badgers-vs-ny-rockits-3/,1,Honey Badgers,d2_thursdays:honey-badgers,d2_thursdays:honey-badgers:2024F,67,40,24,5,1,27,64,0.422,11,28,0.393,2,9,0.222,12,9
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2024F,2024,F,honey-badgers-vs-ny-rockits-3,https://tdlbasketball.com/event/honey-badgers-vs-ny-rockits-3/,2,NY Rockits,d2_thursdays:ny-rockits,d2_thursdays:ny-rockits:2024F,74,42,14,14,5,26,67,0.388,10,34,0.294,12,18,0.667,9,5
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019W,2019,W,honey-badgers-vs-nyk-spartans-2,https://tdlbasketball.com/event/honey-badgers-vs-nyk-spartans-2/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2019W,56,19,18,6,2,21,50,0.42,11,26,0.423,3,7,0.429,5,13
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019W,2019,W,honey-badgers-vs-nyk-spartans-2,https://tdlbasketball.com/event/honey-badgers-vs-nyk-spartans-2/,2,NYK Spartans,premier_wednesdays:nyk-spartans,premier_wednesdays:nyk-spartans:2019W,41,29,9,1,2,16,42,0.381,5,18,0.278,4,9,0.444,19,16
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2020W,2020,W,honey-badgers-vs-nyk-spartans-4,https://tdlbasketball.com/event/honey-badgers-vs-nyk-spartans-4/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2020W,78,33,20,3,1,32,70,0.457,6,24,0.25,8,11,0.727,8,11
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2020W,2020,W,honey-badgers-vs-nyk-spartans-4,https://tdlbasketball.com/event/honey-badgers-vs-nyk-spartans-4/,2,NYK Spartans,premier_wednesdays:nyk-spartans,premier_wednesdays:nyk-spartans:2020W,89,33,21,4,5,35,69,0.507,13,29,0.448,6,10,0.6,9,10
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2022F,2022,F,honey-badgers-vs-nyk-spartans-6,https://tdlbasketball.com/event/honey-badgers-vs-nyk-spartans-6/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2022F,53,27,15,3,1,19,57,0.333,5,27,0.185,10,12,0.833,6,10
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2022F,2022,F,honey-badgers-vs-nyk-spartans-6,https://tdlbasketball.com/event/honey-badgers-vs-nyk-spartans-6/,2,NYK Spartans,premier_wednesdays:nyk-spartans,premier_wednesdays:nyk-spartans:2022F,74,41,25,5,2,27,66,0.409,12,34,0.353,8,9,0.889,6,11
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2024F,2024,F,honey-badgers-vs-p-o-p-2,https://tdlbasketball.com/event/honey-badgers-vs-p-o-p-2/,1,Honey Badgers,d2_thursdays:honey-badgers,d2_thursdays:honey-badgers:2024F,75,43,15,10,0,25,62,0.403,8,32,0.25,17,22,0.773,12,9
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2024F,2024,F,honey-badgers-vs-p-o-p-2,https://tdlbasketball.com/event/honey-badgers-vs-p-o-p-2/,2,P.O.P.,d2_thursdays:p-o-p,d2_thursdays:p-o-p:2024F,65,47,17,7,2,23,76,0.303,6,25,0.24,13,17,0.765,14,10
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019Su,2019,SU,honey-badgers-vs-pacific-2,https://tdlbasketball.com/event/honey-badgers-vs-pacific-2/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2019Su,44,27,9,6,6,17,49,0.347,7,27,0.259,3,6,0.5,11,11
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019Su,2019,SU,honey-badgers-vs-pacific-2,https://tdlbasketball.com/event/honey-badgers-vs-pacific-2/,2,Pacific,premier_wednesdays:pacific,premier_wednesdays:pacific:2019Su,48,40,14,5,2,20,59,0.339,4,19,0.211,4,9,0.444,10,10
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018Su,2018,SU,honey-badgers-vs-performance-health,https://tdlbasketball.com/event/honey-badgers-vs-performance-health/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2018Su,54,24,15,12,0,22,62,0.355,9,38,0.237,1,5,0.2,11,10
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018Su,2018,SU,honey-badgers-vs-performance-health,https://tdlbasketball.com/event/honey-badgers-vs-performance-health/,2,Performance Health,premier_wednesdays:performance-health,premier_wednesdays:performance-health:2018Su,66,49,9,8,1,27,63,0.429,5,19,0.263,7,12,0.583,15,6
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2023W,2023,W,honey-badgers-vs-playas-club,https://tdlbasketball.com/event/honey-badgers-vs-playas-club/,1,Honey Badgers,d2_thursdays:honey-badgers,d2_thursdays:honey-badgers:2023W,79,29,21,9,2,33,73,0.452,10,28,0.357,3,4,0.75,15,8
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2023W,2023,W,honey-badgers-vs-playas-club,https://tdlbasketball.com/event/honey-badgers-vs-playas-club/,2,Playas Club,d2_thursdays:playas-club,d2_thursdays:playas-club:2023W,120,31,29,17,3,46,76,0.605,20,39,0.513,8,9,0.889,12,5
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018F,2018,F,honey-badgers-vs-premature-shooters-2,https://tdlbasketball.com/event/honey-badgers-vs-premature-shooters-2/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2018F,65,36,19,4,4,22,49,0.449,8,20,0.4,13,16,0.812,14,16
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018F,2018,F,honey-badgers-vs-premature-shooters-2,https://tdlbasketball.com/event/honey-badgers-vs-premature-shooters-2/,2,Premature Shooters,premier_wednesdays:premature-shooters,premier_wednesdays:premature-shooters:2018F,62,30,8,9,2,20,66,0.303,8,33,0.242,14,20,0.7,6,13
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019W,2019,W,honey-badgers-vs-premature-shooters-3,https://tdlbasketball.com/event/honey-badgers-vs-premature-shooters-3/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2019W,68,43,16,9,1,23,61,0.377,7,24,0.292,15,17,0.882,8,17
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019W,2019,W,honey-badgers-vs-premature-shooters-3,https://tdlbasketball.com/event/honey-badgers-vs-premature-shooters-3/,2,Premature Shooters,premier_wednesdays:premature-shooters,premier_wednesdays:premature-shooters:2019W,56,36,10,8,1,16,52,0.308,9,31,0.29,15,19,0.789,10,12
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019S,2019,S,honey-badgers-vs-premature-shooters-4,https://tdlbasketball.com/event/honey-badgers-vs-premature-shooters-4/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2019S,73,42,17,8,6,29,69,0.42,13,33,0.394,3,5,0.6,8,9
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019S,2019,S,honey-badgers-vs-premature-shooters-4,https://tdlbasketball.com/event/honey-badgers-vs-premature-shooters-4/,2,Premature Shooters,premier_wednesdays:premature-shooters,premier_wednesdays:premature-shooters:2019S,54,40,8,3,3,20,65,0.308,4,20,0.2,10,13,0.769,10,5
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018SuP,2018,SUP,honey-badgers-vs-premature-shooters-d1,https://tdlbasketball.com/event/honey-badgers-vs-premature-shooters-d1/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2018SuP,69,30,15,11,7,21,48,0.438,13,28,0.464,14,22,0.636,15,11
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018SuP,2018,SUP,honey-badgers-vs-premature-shooters-d1,https://tdlbasketball.com/event/honey-badgers-vs-premature-shooters-d1/,2,Premature Shooters,premier_wednesdays:premature-shooters,premier_wednesdays:premature-shooters:2018SuP,52,23,6,9,1,16,46,0.348,8,19,0.421,12,19,0.632,16,17
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018Su,2018,SU,honey-badgers-vs-premature-shooters,https://tdlbasketball.com/event/honey-badgers-vs-premature-shooters/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2018Su,55,38,12,5,2,22,59,0.373,8,28,0.286,3,3,1.0,14,14
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018Su,2018,SU,honey-badgers-vs-premature-shooters,https://tdlbasketball.com/event/honey-badgers-vs-premature-shooters/,2,Premature Shooters,premier_wednesdays:premature-shooters,premier_wednesdays:premature-shooters:2018Su,64,37,12,8,1,23,65,0.354,6,31,0.194,12,17,0.706,10,4
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018F,2018,F,honey-badgers-vs-pwc-vino-2,https://tdlbasketball.com/event/honey-badgers-vs-pwc-vino-2/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2018F,53,36,17,7,1,19,69,0.275,6,33,0.182,8,11,0.727,3,13
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018F,2018,F,honey-badgers-vs-pwc-vino-2,https://tdlbasketball.com/event/honey-badgers-vs-pwc-vino-2/,2,PWC Vino,premier_wednesdays:pwc-vino,premier_wednesdays:pwc-vino:2018F,58,43,14,3,4,20,53,0.377,9,23,0.391,9,15,0.6,8,9
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019W,2019,W,honey-badgers-vs-pwc-vino-3,https://tdlbasketball.com/event/honey-badgers-vs-pwc-vino-3/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2019W,61,37,12,2,3,21,48,0.438,7,21,0.333,12,13,0.923,13,16
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019W,2019,W,honey-badgers-vs-pwc-vino-3,https://tdlbasketball.com/event/honey-badgers-vs-pwc-vino-3/,2,PWC Vino,premier_wednesdays:pwc-vino,premier_wednesdays:pwc-vino:2019W,52,31,6,8,2,17,60,0.283,8,28,0.286,10,19,0.526,5,14
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019F,2019,F,honey-badgers-vs-pwc-vino-4,https://tdlbasketball.com/event/honey-badgers-vs-pwc-vino-4/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2019F,61,28,12,6,2,21,60,0.35,9,34,0.265,10,13,0.769,4,19
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019F,2019,F,honey-badgers-vs-pwc-vino-4,https://tdlbasketball.com/event/honey-badgers-vs-pwc-vino-4/,2,PWC Vino,premier_wednesdays:pwc-vino,premier_wednesdays:pwc-vino:2019F,66,36,12,4,1,23,42,0.548,7,16,0.438,13,26,0.5,10,14
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2020W,2020,W,honey-badgers-vs-pwc-vino-5,https://tdlbasketball.com/event/honey-badgers-vs-pwc-vino-5/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2020W,99,42,23,0,3,35,69,0.507,16,39,0.41,13,16,0.812,7,13
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2020W,2020,W,honey-badgers-vs-pwc-vino-5,https://tdlbasketball.com/event/honey-badgers-vs-pwc-vino-5/,2,PWC Vino,premier_wednesdays:pwc-vino,premier_wednesdays:pwc-vino:2020W,81,33,17,6,4,30,77,0.39,12,39,0.308,9,13,0.692,2,10
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018Su,2018,SU,honey-badgers-vs-pwc-vino,https://tdlbasketball.com/event/honey-badgers-vs-pwc-vino/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2018Su,42,35,10,11,3,18,60,0.3,3,22,0.136,3,13,0.231,11,14
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018Su,2018,SU,honey-badgers-vs-pwc-vino,https://tdlbasketball.com/event/honey-badgers-vs-pwc-vino/,2,Swish Kebabs,premier_wednesdays:swish-kebabs,premier_wednesdays:swish-kebabs:2018Su,36,28,6,7,5,13,42,0.31,2,14,0.143,8,14,0.571,21,17
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2021F,2021,F,honey-badgers-vs-qnz-blvd-all-stars,https://tdlbasketball.com/event/honey-badgers-vs-qnz-blvd-all-stars/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2021F,49,36,11,3,4,18,64,0.281,6,27,0.222,7,11,0.636,7,11
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2021F,2021,F,honey-badgers-vs-qnz-blvd-all-stars,https://tdlbasketball.com/event/honey-badgers-vs-qnz-blvd-all-stars/,2,QNZ Blvd All-Stars,premier_wednesdays:qnz-blvd-all-stars,premier_wednesdays:qnz-blvd-all-stars:2021F,63,42,12,4,6,24,69,0.348,5,21,0.238,10,11,0.909,7,11
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019F,2019,F,honey-badgers-vs-showcase-nyc,https://tdlbasketball.com/event/honey-badgers-vs-showcase-nyc/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2019F,60,28,16,5,4,19,47,0.404,8,24,0.333,14,17,0.824,8,8
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019F,2019,F,honey-badgers-vs-showcase-nyc,https://tdlbasketball.com/event/honey-badgers-vs-showcase-nyc/,2,Showcase NYC,premier_wednesdays:showcase-nyc,premier_wednesdays:showcase-nyc:2019F,53,34,16,5,0,21,62,0.339,6,21,0.286,5,6,0.833,10,16
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018FP,2018,FP,honey-badgers-vs-shut-em-down-d1,https://tdlbasketball.com/event/honey-badgers-vs-shut-em-down-d1/,1,Shut ‘Em Down,premier_wednesdays:shut-em-down,premier_wednesdays:shut-em-down:2018FP,64,17,7,9,2,20,44,0.455,3,12,0.25,21,30,0.7,12,21
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018FP,2018,FP,honey-badgers-vs-shut-em-down-d1,https://tdlbasketball.com/event/honey-badgers-vs-shut-em-down-d1/,2,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2018FP,71,30,15,5,3,20,45,0.444,8,17,0.471,23,30,0.767,11,27
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018F,2018,F,honey-badgers-vs-shut-em-down,https://tdlbasketball.com/event/honey-badgers-vs-shut-em-down/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2018F,46,27,13,4,3,17,55,0.309,6,23,0.261,6,10,0.6,13,7
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018F,2018,F,honey-badgers-vs-shut-em-down,https://tdlbasketball.com/event/honey-badgers-vs-shut-em-down/,2,Shut ‘Em Down,premier_wednesdays:shut-em-down,premier_wednesdays:shut-em-down:2018F,69,33,19,8,4,28,53,0.528,7,21,0.333,6,7,0.857,10,12
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019W,2019,W,honey-badgers-vs-stickys-finger-joint-2,https://tdlbasketball.com/event/honey-badgers-vs-stickys-finger-joint-2/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2019W,56,40,18,11,2,25,75,0.333,5,36,0.139,1,2,0.5,16,5
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2019W,2019,W,honey-badgers-vs-stickys-finger-joint-2,https://tdlbasketball.com/event/honey-badgers-vs-stickys-finger-joint-2/,2,Sticky’s Finger Joint,premier_wednesdays:sticky-s-finger-joint,premier_wednesdays:sticky-s-finger-joint:2019W,76,44,22,13,3,32,69,0.464,8,23,0.348,4,7,0.571,16,4
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018F,2018,F,honey-badgers-vs-stickys-finger-joint,https://tdlbasketball.com/event/honey-badgers-vs-stickys-finger-joint/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2018F,72,24,19,8,2,25,53,0.472,10,22,0.455,12,16,0.75,18,21
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018F,2018,F,honey-badgers-vs-stickys-finger-joint,https://tdlbasketball.com/event/honey-badgers-vs-stickys-finger-joint/,2,Sticky’s Finger Joint,premier_wednesdays:sticky-s-finger-joint,premier_wednesdays:sticky-s-finger-joint:2018F,73,29,7,15,1,24,53,0.453,7,18,0.389,18,24,0.75,16,15
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018FP,2018,FP,honey-badgers-vs-the-old-guys-2,https://tdlbasketball.com/event/honey-badgers-vs-the-old-guys-2/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2018FP,67,32,20,4,8,24,53,0.453,12,32,0.375,7,10,0.7,12,11
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018FP,2018,FP,honey-badgers-vs-the-old-guys-2,https://tdlbasketball.com/event/honey-badgers-vs-the-old-guys-2/,2,The Old Guys,premier_wednesdays:the-old-guys,premier_wednesdays:the-old-guys:2018FP,57,27,11,3,1,21,60,0.35,10,30,0.333,5,8,0.625,8,14
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2022F,2022,F,honey-badgers-vs-tx-thunder-2,https://tdlbasketball.com/event/honey-badgers-vs-tx-thunder-2/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2022F,72,46,13,6,0,29,78,0.372,10,37,0.27,4,8,0.5,14,11
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2022F,2022,F,honey-badgers-vs-tx-thunder-2,https://tdlbasketball.com/event/honey-badgers-vs-tx-thunder-2/,2,TX Thunder,premier_wednesdays:tx-thunder,premier_wednesdays:tx-thunder:2022F,82,43,14,9,1,36,73,0.493,7,26,0.269,3,5,0.6,7,6
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018S,2018,S,honey-badgers-vs-we-had-game,https://tdlbasketball.com/event/honey-badgers-vs-we-had-game/,1,Honey Badgers Prime,premier_wednesdays:honey-badgers-prime,premier_wednesdays:honey-badgers-prime:2018S,62,36,16,6,4,24,60,0.4,8,28,0.286,6,10,0.6,7,11
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018S,2018,S,honey-badgers-vs-we-had-game,https://tdlbasketball.com/event/honey-badgers-vs-we-had-game/,2,We Had Game,premier_wednesdays:we-had-game,premier_wednesdays:we-had-game:2018S,58,41,14,3,0,23,61,0.377,4,14,0.286,8,13,0.615,7,8
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018F,2018,F,honey-badgers-vs-yolo-2,https://tdlbasketball.com/event/honey-badgers-vs-yolo-2/,1,Honey Badgers,premier_wednesdays:honey-badgers,premier_wednesdays:honey-badgers:2018F,47,23,15,5,4,18,46,0.391,6,13,0.462,5,8,0.625,7,9
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018F,2018,F,honey-badgers-vs-yolo-2,https://tdlbasketball.com/event/honey-badgers-vs-yolo-2/,2,YOLO,premier_wednesdays:yolo,premier_wednesdays:yolo:2018F,60,38,12,7,0,24,62,0.387,6,24,0.25,6,12,0.5,13,6
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2023Su,2023,SU,jeremy-lins-cousins-vs-honey-badgers,https://tdlbasketball.com/event/jeremy-lins-cousins-vs-honey-badgers/,1,Jeremy Lin’s Cousins,d2_thursdays:jeremy-lin-s-cousins,d2_thursdays:jeremy-lin-s-cousins:2023Su,63,33,19,12,3,25,73,0.342,8,30,0.267,5,11,0.455,6,17
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2023Su,2023,SU,jeremy-lins-cousins-vs-honey-badgers,https://tdlbasketball.com/event/jeremy-lins-cousins-vs-honey-badgers/,2,Honey Badgers,d2_thursdays:honey-badgers,d2_thursdays:honey-badgers:2023Su,64,46,16,4,6,21,60,0.35,5,11,0.455,17,23,0.739,15,11
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2023Su,2023,SU,la-hoopers-vs-honey-badgers,https://tdlbasketball.com/event/la-hoopers-vs-honey-badgers/,1,LA Hoopers,d2_thursdays:la-hoopers,d2_thursdays:la-hoopers:2023Su,61,35,15,4,3,24,67,0.358,6,24,0.25,5,10,0.5,9,18
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2023Su,2023,SU,la-hoopers-vs-honey-badgers,https://tdlbasketball.com/event/la-hoopers-vs-honey-badgers/,2,Honey Badgers,d2_thursdays:honey-badgers,d2_thursdays:honey-badgers:2023Su,73,27,18,7,4,24,57,0.421,7,22,0.318,18,27,0.667,5,6
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018F,2018,F,laceo-my-aso-vs-yung-no-fly-zone-2,https://tdlbasketball.com/event/laceo-my-aso-vs-yung-no-fly-zone-2/,1,Lace’O My Aso,premier_wednesdays:lace-o-my-aso,premier_wednesdays:lace-o-my-aso:2018F,49,48,10,5,5,18,61,0.295,4,28,0.143,9,13,0.692,11,10
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018F,2018,F,laceo-my-aso-vs-yung-no-fly-zone-2,https://tdlbasketball.com/event/laceo-my-aso-vs-yung-no-fly-zone-2/,2,Yung No Fly Zone,premier_wednesdays:yung-no-fly-zone,premier_wednesdays:yung-no-fly-zone:2018F,48,35,11,7,3,18,62,0.29,5,26,0.192,5,6,0.833,8,7
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018S,2018,S,laceo-my-aso-vs-yung-no-fly-zone,https://tdlbasketball.com/event/laceo-my-aso-vs-yung-no-fly-zone/,1,Lace’O My Aso,premier_wednesdays:lace-o-my-aso,premier_wednesdays:lace-o-my-aso:2018S,59,34,12,6,4,23,73,0.315,8,32,0.25,5,8,0.625,6,7
